PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DATA_PUBMED	DOI	PUBMED	AOU	id	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
29618821	Accelerated increase in plant species richness on mountain summits is linked to warming	Steinbauer MJ, Grytnes JA, Jurasinski G, Kulonen A, Lenoir J, Pauli H, Rixen C, Winkler M, Bardy-Durchhalter M, Barni E, Bjorkman AD, Breiner FT, Burg S, Czortek P, Dawes MA, Delimat A, Dullinger S, Erschbamer B, Felde VA, Fernández-Arberas O, Fossheim KF, Gómez-García D, Georges D, Grindrud ET, Haider S, Haugum SV, Henriksen H, Herreros MJ, Jaroszewicz B, Jaroszynska F, Kanka R, Kapfer J, Klanderud K, Kühn I, Lamprecht A, Matteodo M, di Cella UM, Normand S, Odland A, Olsen SL, Palacio S, Petey M, Piscová V, Sedlakova B, Steinbauer K, Stöckli V, Svenning JC, Teppa G, Theurillat JP, Vittoz P, Woodin SJ, Zimmermann NE, Wipf S.	Nature. 2018 Apr;556(7700):231-234. doi: 10.1038/s41586-018-0005-6. Epub 2018 Apr 4.	Steinbauer MJ	Nature	2018	2018/04/06			1	10.1038/S41586-018-0005-6	1	0		0					0	0
29620304	Doit-on poursuivre les suppléments calciques chez les patients ambulatoires ?	Gerber A.	Rev Med Suisse. 2018 Apr 4;14(601):764.	Gerber A	Rev Med Suisse	2018	2018/04/06			0		1	0		0					0	0
29620386	A cross-language study of decontextualized vocabulary comprehension in toddlerhood and kindergarten readiness	Friend M, Smolak E, Liu Y, Poulin-Dubois D, Zesiger P.	Dev Psychol. 2018 Jul;54(7):1317-1333. doi: 10.1037/dev0000514. Epub 2018 Apr 5.	Friend M	Dev Psychol	2018	2018/04/06	PMC6019137	NIHMS938918	1	10.1037/DEV0000514	1	0		0					0	0
29625170	Developing core elements and checklist items for global hospital antimicrobial stewardship programmes: a consensus approach	Pulcini C, Binda F, Lamkang AS, Trett A, Charani E, Goff DA, Harbarth S, Hinrichsen SL, Levy-Hara G, Mendelson M, Nathwani D, Gunturu R, Singh S, Srinivasan A, Thamlikitkul V, Thursky K, Vlieghe E, Wertheim H, Zeng M, Gandra S, Laxminarayan R.	Clin Microbiol Infect. 2019 Jan;25(1):20-25. doi: 10.1016/j.cmi.2018.03.033. Epub 2018 Apr 3.	Pulcini C	Clin Microbiol Infect	2019	2018/04/07			1	10.1016/J.CMI.2018.03.033	1	0		0					0	0
29637336	The Canadian English and French versions of the Juvenile Arthritis Multidimensional Assessment Report (JAMAR)	Miettunen P, Chédeville G, Mazza J, Hofer M, Montobbio C, Consolaro A, Bovis F, Ruperto N; Paediatric Rheumatology International Trials Organisation (PRINTO).	Rheumatol Int. 2018 Apr;38(Suppl 1):83-90. doi: 10.1007/s00296-018-3942-3. Epub 2018 Apr 7.	Miettunen P	Rheumatol Int	2018	2018/04/12	PMC5893730		1	10.1007/S00296-018-3942-3	1	0		0					0	0
29637356	The French version of the Juvenile Arthritis Multidimensional Assessment Report (JAMAR)	Quartier P, Hofer M, Wouters C, Truong TTT, Duong NP, Agbo-Kpati KP, Uettwiller F, Melki I, Mouy R, Bader-Meunier B, Consolaro A, Bovis F, Ruperto N; Paediatric Rheumatology International Trials Organisation (PRINTO).	Rheumatol Int. 2018 Apr;38(Suppl 1):195-201. doi: 10.1007/s00296-018-3951-2. Epub 2018 Apr 7.	Quartier P	Rheumatol Int	2018	2018/04/12	PMC5893704		1	10.1007/S00296-018-3951-2	1	0		0					0	0
29668143	[Care for unaccompanied minor migrant adolescents at the Youth Health Consultation: Support, psychotherapy and resilience]	Devillé C, Lambert N.	Rev Med Suisse. 2018 Apr 18;14(603):822-824.	Devillé C	Rev Med Suisse	2018	2018/04/19			0		1	0		0					0	0
29668153	Un diabète, des diabètes ?	Levallois C.	Rev Med Suisse. 2018 Apr 18;14(603):860.	Levallois C	Rev Med Suisse	2018	2018/04/19			0		1	0		0					0	0
29674941	Cosmology and fundamental physics with the Euclid satellite	Amendola L, Appleby S, Avgoustidis A, Bacon D, Baker T, Baldi M, Bartolo N, Blanchard A, Bonvin C, Borgani S, Branchini E, Burrage C, Camera S, Carbone C, Casarini L, Cropper M, de Rham C, Dietrich JP, Di Porto C, Durrer R, Ealet A, Ferreira PG, Finelli F, García-Bellido J, Giannantonio T, Guzzo L, Heavens A, Heisenberg L, Heymans C, Hoekstra H, Hollenstein L, Holmes R, Hwang Z, Jahnke K, Kitching TD, Koivisto T, Kunz M, La Vacca G, Linder E, March M, Marra V, Martins C, Majerotto E, Markovic D, Marsh D, Marulli F, Massey R, Mellier Y, Montanari F, Mota DF, Nunes NJ, Percival W, Pettorino V, Porciani C, Quercellini C, Read J, Rinaldi M, Sapone D, Sawicki I, Scaramella R, Skordis C, Simpson F, Taylor A, Thomas S, Trotta R, Verde L, Vernizzi F, Vollmer A, Wang Y, Weller J, Zlosnik T; Euclid Theory Working Group.	Living Rev Relativ. 2018;21(1):2. doi: 10.1007/s41114-017-0010-3. Epub 2018 Apr 12.	Amendola L	Living Rev Relativ	2018	2018/04/21	PMC5897888		1	10.1007/S41114-017-0010-3	1	0		0					0	0
29694056	Spin-Orbit Coupling and Electronic Correlations in Sr_{2}RuO_{4}	Kim M, Mravlje J, Ferrero M, Parcollet O, Georges A.	Phys Rev Lett. 2018 Mar 23;120(12):126401. doi: 10.1103/PhysRevLett.120.126401.	Kim M	Phys Rev Lett	2018	2018/04/26			1	10.1103/PHYSREVLETT.120.126401	1	0		0					0	0
29698548	The place of the Ozaki procedure in the treatment of aortic valve disease	Sologashvili T, Prêtre R.	Swiss Med Wkly. 2018 Apr 26;148:w14612. doi: 10.4414/smw.2018.14612. eCollection 2018.	Sologashvili T	Swiss Med Wkly	2018	2018/04/27			1	10.4414/SMW.2018.14612	1	0		0					0	0
29699857	Prevalence and significance of notched T-waves in elite professional cyclists	Arroja JD, Giannakopoulos G, Beale AL, Shah D, Meyer P.	Int J Cardiol. 2018 Sep 1;266:133-135. doi: 10.1016/j.ijcard.2018.04.092. Epub 2018 Apr 22.	Arroja JD	Int J Cardiol	2018	2018/04/28			1	10.1016/J.IJCARD.2018.04.092	1	0		0					0	0
29718253	Adverse effects of statin therapy: perception vs. the evidence - focus on glucose homeostasis, cognitive, renal and hepatic function, haemorrhagic stroke and cataract	Mach F, Ray KK, Wiklund O, Corsini A, Catapano AL, Bruckert E, De Backer G, Hegele RA, Hovingh GK, Jacobson TA, Krauss RM, Laufs U, Leiter LA, März W, Nordestgaard BG, Raal FJ, Roden M, Santos RD, Stein EA, Stroes ES, Thompson PD, Tokgözoglu L, Vladutiu GD, Gencer B, Stock JK, Ginsberg HN, Chapman MJ; European Atherosclerosis Society Consensus Panel.	Eur Heart J. 2018 Jul 14;39(27):2526-2539. doi: 10.1093/eurheartj/ehy182.	Mach F	Eur Heart J	2018	2018/05/03	PMC6047411		1	10.1093/EURHEARTJ/EHY182	1	0		0					0	0
29722496	Consultation prévoyage : plus précise, plus complexe	Chappuis F, Genton B.	Rev Med Suisse. 2018 May 2;14(605):915-916.	Chappuis F	Rev Med Suisse	2018	2018/05/04			0		1	0		0					0	0
29722499	[Immunization and autoimmune neurological diseases]	Lalive PH.	Rev Med Suisse. 2018 May 2;14(605):934-937.	Lalive PH	Rev Med Suisse	2018	2018/05/04			0		1	0		0					0	0
29722501	[Imported malaria in Geneva between 2005 and 2016]	Cordaillat R, Delaporte E, Chappuis F.	Rev Med Suisse. 2018 May 2;14(605):941-943.	Cordaillat R	Rev Med Suisse	2018	2018/05/04			0		1	0		0					0	0
29731331	[Advances in the management of cervical lymphadenopathies of unknown primary with intensity modulated radiotherapy: Doses and target volumes]	Troussier I, Klausner G, Blais E, Giraud P, Lahmi L, Pflumio C, Faivre JC, Geoffrois L, Babin E, Morinière S, Maingon P, Thariat J.	Cancer Radiother. 2018 Sep;22(5):438-446. doi: 10.1016/j.canrad.2017.10.008. Epub 2018 May 3.	Troussier I	Cancer Radiother	2018	2018/05/08			1	10.1016/J.CANRAD.2017.10.008	1	0		0					0	0
29736468	PROtocolized care to reduce HYpotension after spinal anaesthesia (ProCRHYSA randomized trial): Study protocol for a randomized controlled trial	Ceruti S, Minotti B, De Vivo S, De Christophoris P, Anselmi L, Saporito A.	Contemp Clin Trials Commun. 2016 Jun 29;4:39-45. doi: 10.1016/j.conctc.2016.06.012. eCollection 2016 Dec 15.	Ceruti S	Contemp Clin Trials Commun	2016	2018/05/09	PMC5935868		1	10.1016/J.CONCTC.2016.06.012	1	0		0					0	0
29738300	Wound centres-how do we obtain high quality? The EWMA wound centre endorsement project	Gottrup F, Pokorná A, Bjerregaard J, Vuagnat H.	J Wound Care. 2018 May 2;27(5):288-295. doi: 10.12968/jowc.2018.27.5.288.	Gottrup F	J Wound Care	2018	2018/05/09			1	10.12968/JOWC.2018.27.5.288	1	0		0					0	0
29747772	[Brazelton observation of newborns, promoting the parent-baby-caregiver relationship]	Bonnet J, Qayoom Boulvain Z.	Soins Pediatr Pueric. 2018 May-Jun;39(302):45-47. doi: 10.1016/j.spp.2018.03.010.	Bonnet J	Soins Pediatr Pueric	2018	2018/05/12			1	10.1016/J.SPP.2018.03.010	1	0		0					0	0
29748552	Pb(II) Induces Scramblase Activation and Ceramide-Domain Generation in Red Blood Cells	Ahyayauch H, García-Arribas AB, Sot J, González-Ramírez EJ, Busto JV, Monasterio BG, Jiménez-Rojo N, Contreras FX, Rendón-Ramírez A, Martin C, Alonso A, Goñi FM.	Sci Rep. 2018 May 10;8(1):7456. doi: 10.1038/s41598-018-25905-8.	Ahyayauch H	Sci Rep	2018	2018/05/12	PMC5945622		1	10.1038/S41598-018-25905-8	1	0		0					0	0
29750443	S3 Guideline for the treatment of psoriasis vulgaris, update - Short version part 1 - Systemic treatment	Nast A, Amelunxen L, Augustin M, Boehncke WH, Dressler C, Gaskins M, Härle P, Hoffstadt B, Klaus J, Koza J, Mrowietz U, Ockenfels HM, Philipp S, Reich K, Rosenbach T, Rzany B, Schlaeger M, Schmid-Ott G, Sebastian M, von Kiedrowski R, Weberschock T.	J Dtsch Dermatol Ges. 2018 May;16(5):645-669. doi: 10.1111/ddg.13516.	Nast A	J Dtsch Dermatol Ges	2018	2018/05/12			1	10.1111/DDG.13516	1	0		0					0	0
29756910	Search for High-Mass Resonances Decaying to τν in pp Collisions at sqrt[s]=13  TeV with the ATLAS Detector	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt S, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allaire C, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Ambroz L, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Amrouche CS, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Annovi A, Antel C, Anthony MT, Antonelli M, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Araujo Pereira R, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Armbruster AJ, Armitage LJ, Arnaez O, Arnold H, et al.	Phys Rev Lett. 2018 Apr 20;120(16):161802. doi: 10.1103/PhysRevLett.120.161802.	Aaboud M	Phys Rev Lett	2018	2018/05/15			1	10.1103/PHYSREVLETT.120.161802	1	0		0					0	0
29762055	Evaluating the effect of increased pitch, iterative reconstruction and dual source CT on dose reduction and image quality	Gariani J, Martin SP, Botsikas D, Becker CD, Montet X.	Br J Radiol. 2018 Jul;91(1088):20170443. doi: 10.1259/bjr.20170443. Epub 2018 Jun 14.	Gariani J	Br J Radiol	2018	2018/05/16	PMC6209470		1	10.1259/BJR.20170443	1	0		0					0	0
29767892	[Paraneoplastic syndromes : multiple aspects]	Deletang B, Py C.	Rev Med Suisse. 2018 May 16;14(607):1015-1020.	Deletang B	Rev Med Suisse	2018	2018/05/17			0		1	0		0					0	0
29787957	Prolonged performance-related neuroendocrine activation and perseverative cognition in low- and high-anxious university music students	Gomez P, Nielsen C, Studer RK, Hildebrandt H, Klumb PL, Nater UM, Wild P, Danuser B.	Psychoneuroendocrinology. 2018 Sep;95:18-27. doi: 10.1016/j.psyneuen.2018.05.018. Epub 2018 May 14.	Gomez P	Psychoneuroendocrinology	2018	2018/05/23			1	10.1016/J.PSYNEUEN.2018.05.018	1	0		0					0	0
29797850	Le stéthoscope a le souffle en poupe	Muller O, Mach F.	Rev Med Suisse. 2018 May 23;14(608):1059-1060.	Muller O	Rev Med Suisse	2018	2018/05/26			0		1	0		0					0	0
29797853	[ECG : interpretation and clinical significance of P-wave abnormalities]	Johner N, Namdar M, Shah D.	Rev Med Suisse. 2018 May 23;14(608):1078-1081.	Johner N	Rev Med Suisse	2018	2018/05/26			0		1	0		0					0	0
29797860	Pour les étudiants en médecine et les médecins internes débutants	Luthy C.	Rev Med Suisse. 2018 May 23;14(608):1107.	Luthy C	Rev Med Suisse	2018	2018/05/26			0		1	0		0					0	0
29797861	Intervention précoce sur des patients asthmatiques… ou pas ?	Charalampia N.	Rev Med Suisse. 2018 May 23;14(608):1108.	Charalampia N	Rev Med Suisse	2018	2018/05/26			0		1	0		0					0	0
29799874	Complement-activating donor-specific anti-HLA antibodies and solid organ transplant survival: A systematic review and meta-analysis	Bouquegneau A, Loheac C, Aubert O, Bouatou Y, Viglietti D, Empana JP, Ulloa C, Murad MH, Legendre C, Glotz D, Jackson AM, Zeevi A, Schaub S, Taupin JL, Reed EF, Friedewald JJ, Tyan DB, Süsal C, Shapiro R, Woodle ES, Hidalgo LG, O'Leary J, Montgomery RA, Kobashigawa J, Jouven X, Jabre P, Lefaucheur C, Loupy A.	PLoS Med. 2018 May 25;15(5):e1002572. doi: 10.1371/journal.pmed.1002572. eCollection 2018 May.	Bouquegneau A	PLoS Med	2018	2018/05/26	PMC5969739		1	10.1371/JOURNAL.PMED.1002572	1	0		0					0	0
29864314	Search for a Structure in the B_{s}^{0}π^{±} Invariant Mass Spectrum with the ATLAS Experiment	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Akerstedt H, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt S, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Anjos N, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Arik M, Armbruster AJ, Armitage LJ, Arnaez O, Arnold H, Arratia M, et al.	Phys Rev Lett. 2018 May 18;120(20):202007. doi: 10.1103/PhysRevLett.120.202007.	Aaboud M	Phys Rev Lett	2018	2018/06/05			1	10.1103/PHYSREVLETT.120.202007	1	0		0					0	0
29864341	Search for the Exotic Meson X(5568) with the Collider Detector at Fermilab	Aaltonen T, Amerio S, Amidei D, Anastassov A, Annovi A, Antos J, Apollinari G, Appel JA, Arisawa T, Artikov A, Asaadi J, Ashmanskas W, Auerbach B, Aurisano A, Azfar F, Badgett W, Bae T, Barbaro-Galtieri A, Barnes VE, Barnett BA, Barria P, Bartos P, Bauce M, Bedeschi F, Behari S, Bellettini G, Bellinger J, Benjamin D, Beretvas A, Bhatti A, Bland KR, Blumenfeld B, Bocci A, Bodek A, Bortoletto D, Boudreau J, Boveia A, Brigliadori L, Bromberg C, Brucken E, Budagov J, Budd HS, Burkett K, Busetto G, Bussey P, Butti P, Buzatu A, Calamba A, Camarda S, Campanelli M, Canelli F, Carls B, Carlsmith D, Carosi R, Carrillo S, Casal B, Casarsa M, Castro A, Catastini P, Cauz D, Cavaliere V, Cerri A, Cerrito L, Chen YC, Chertok M, Chiarelli G, Chlachidze G, Cho K, Chokheli D, Clark A, Clarke C, Convery ME, Conway J, Corbo M, Cordelli M, Cox CA, Cox DJ, Cremonesi M, Cruz D, Cuevas J, Culbertson R, d'Ascenzo N, Datta M, de Barbaro P, Demortier L, Deninno M, D'Errico M, Devoto F, Di Canto A, Di Ruzza B, Dittmann JR, Donati S, D'Onofrio M, Dorigo M, Driutti A, Ebina K, Edgar R, Elagin A, Erbacher R, Errede S, et al.	Phys Rev Lett. 2018 May 18;120(20):202006. doi: 10.1103/PhysRevLett.120.202006.	Aaltonen T	Phys Rev Lett	2018	2018/06/05			1	10.1103/PHYSREVLETT.120.202006	1	0		0					0	0
29868821	Sniffin' Away the Feeding Tube: The Influence of Olfactory Stimulation on Oral Food Intake in Newborns and Premature Infants	Schriever VA, Gellrich J, Rochor N, Croy I, Cao-Van H, Rüdiger M, Hummel T.	Chem Senses. 2018 Aug 24;43(7):469-474. doi: 10.1093/chemse/bjy034.	Schriever VA	Chem Senses	2018	2018/06/06			1	10.1093/CHEMSE/BJY034	1	0		0					0	0
29873906	S3 Guideline for the treatment of psoriasis vulgaris, update - Short version part 2 - Special patient populations and treatment situations	Nast A, Amelunxen L, Augustin M, Boehncke WH, Dressler C, Gaskins M, Härle P, Hoffstadt B, Klaus J, Koza J, Mrowietz U, Ockenfels HM, Philipp S, Reich K, Rosenbach T, Rzany B, Schlaeger M, Schmid-Ott G, Sebastian M, von Kiedrowski R, Weberschock T.	J Dtsch Dermatol Ges. 2018 Jun;16(6):806-813. doi: 10.1111/ddg.13538.	Nast A	J Dtsch Dermatol Ges	2018	2018/06/07			1	10.1111/DDG.13538	1	0		0					0	0
29874583	Excess Synaptojanin 1 Contributes to Place Cell Dysfunction and Memory Deficits in the Aging Hippocampus in Three Types of Alzheimer's Disease	Miranda AM, Herman M, Cheng R, Nahmani E, Barrett G, Micevska E, Fontaine G, Potier MC, Head E, Schmitt FA, Lott IT, Jiménez-Velázquez IZ, Antonarakis SE, Di Paolo G, Lee JH, Hussaini SA, Marquer C.	Cell Rep. 2018 Jun 5;23(10):2967-2975. doi: 10.1016/j.celrep.2018.05.011.	Miranda AM	Cell Rep	2018	2018/06/07	PMC6040810	NIHMS976402	1	10.1016/J.CELREP.2018.05.011	1	0		0					0	0
29883151	Search for the Decay of the Higgs Boson to Charm Quarks with the ATLAS Experiment	Aaboud M, Aad G, Abbott B, Abdinov O, Abeloos B, Abidi SH, AbouZeid OS, Abraham NL, Abramowicz H, Abreu H, Abulaiti Y, Acharya BS, Adachi S, Adamczyk L, Adelman J, Adersberger M, Adye T, Affolder AA, Afik Y, Agheorghiesei C, Aguilar-Saavedra JA, Ahlen SP, Ahmadov F, Aielli G, Akatsuka S, Åkesson TPA, Akilli E, Akimov AV, Alberghi GL, Albert J, Albicocco P, Alconada Verzini MJ, Alderweireldt S, Aleksa M, Aleksandrov IN, Alexa C, Alexander G, Alexopoulos T, Alhroob M, Ali B, Aliev M, Alimonti G, Alison J, Alkire SP, Allaire C, Allbrooke BMM, Allen BW, Allport PP, Aloisio A, Alonso A, Alonso F, Alpigiani C, Alshehri AA, Alstaty MI, Alvarez Gonzalez B, Álvarez Piqueras D, Alviggi MG, Amadio BT, Amaral Coutinho Y, Ambroz L, Amelung C, Amidei D, Amor Dos Santos SP, Amoroso S, Anastopoulos C, Ancu LS, Andari N, Andeen T, Anders CF, Anders JK, Anderson KJ, Andreazza A, Andrei V, Angelidakis S, Angelozzi I, Angerami A, Anisenkov AV, Annovi A, Antel C, Antonelli M, Antonov A, Antrim DJ, Anulli F, Aoki M, Aperio Bella L, Arabidze G, Arai Y, Araque JP, Araujo Ferraz V, Araujo Pereira R, Arce ATH, Ardell RE, Arduh FA, Arguin JF, Argyropoulos S, Armbruster AJ, Armitage LJ, Arnaez O, Arnold H, Arratia M, et al.	Phys Rev Lett. 2018 May 25;120(21):211802. doi: 10.1103/PhysRevLett.120.211802.	Aaboud M	Phys Rev Lett	2018	2018/06/09			1	10.1103/PHYSREVLETT.120.211802	1	0		0					0	0
29885566	Combined radiogrammetry and texture analysis for early diagnosis of osteoporosis using Indian and Swiss data	Areeckal AS, Kamath J, Zawadynski S, Kocher M, S SD.	Comput Med Imaging Graph. 2018 Sep;68:25-39. doi: 10.1016/j.compmedimag.2018.05.003. Epub 2018 May 26.	Areeckal AS	Comput Med Imaging Graph	2018	2018/06/10			1	10.1016/J.COMPMEDIMAG.2018.05.003	1	0		0					0	0
29906174	Antineutrino Charged-Current Reactions on Hydrocarbon with Low Momentum Transfer	Gran R, Betancourt M, Elkins M, Rodrigues PA, Akbar F, Aliaga L, Andrade DA, Bashyal A, Bellantoni L, Bercellie A, Bodek A, Bravar A, Budd H, Vera GFRC, Cai T, Carneiro MF, Coplowe D, da Motta H, Dytman SA, Díaz GA, Felix J, Fields L, Fine R, Gallagher H, Ghosh A, Haider H, Han JY, Harris DA, Henry S, Jena D, Kleykamp J, Kordosky M, Le T, Leistico JR, Lovlein A, Lu XG, Maher E, Manly S, Mann WA, Marshall CM, McFarland KS, McGowan AM, Messerly B, Miller J, Mislivec A, Morfín JG, Mousseau J, Naples D, Nelson JK, Nguyen C, Norrick A, Nuruzzaman, Olivier A, Paolone V, Patrick CE, Perdue GN, Ramírez MA, Ransome RD, Ray H, Ren L, Rimal D, Ruterbories D, Schellman H, Salinas CJS, Su H, Sultana M, Falero SS, Valencia E, Wolcott J, Wospakrik M, Yaeggy B; MINERvA Collaboration.	Phys Rev Lett. 2018 Jun 1;120(22):221805. doi: 10.1103/PhysRevLett.120.221805.	Gran R	Phys Rev Lett	2018	2018/06/16			1	10.1103/PHYSREVLETT.120.221805	1	0		0					0	0
29909762	[Negative Symptoms in Schizophrenia - an Overview]	Klaus F, Kaiser S, Kirschner M.	Ther Umsch. 2018 Jun;75(1):51-56. doi: 10.1024/0040-5930/a000966.	Klaus F	Ther Umsch	2018	2018/06/19			1	10.1024/0040-5930/A000966	1	0		0					0	0
29921904	A phosphorylation switch turns a positive regulator of phototropism into an inhibitor of the process	Schumacher P, Demarsy E, Waridel P, Petrolati LA, Trevisan M, Fankhauser C.	Nat Commun. 2018 Jun 19;9(1):2403. doi: 10.1038/s41467-018-04752-1.	Schumacher P	Nat Commun	2018	2018/06/21	PMC6008296		1	10.1038/S41467-018-04752-1	1	0		0					0	0
29936553	Visual brain plasticity induced by central and peripheral visual field loss	Sanda N, Cerliani L, Authié CN, Sabbah N, Sahel JA, Habas C, Safran AB, Thiebaut de Schotten M.	Brain Struct Funct. 2018 Sep;223(7):3473-3485. doi: 10.1007/s00429-018-1700-7. Epub 2018 Jun 23.	Sanda N	Brain Struct Funct	2018	2018/06/25	PMC6132657		1	10.1007/S00429-018-1700-7	1	0		0					0	0
29941978	Peripubertal stress-induced heightened aggression: modulation of the glucocorticoid receptor in the central amygdala and normalization by mifepristone treatment	Papilloud A, Veenit V, Tzanoulinou S, Riccio O, Zanoletti O, Guillot de Suduiraut I, Grosse J, Sandi C.	Neuropsychopharmacology. 2019 Mar;44(4):674-682. doi: 10.1038/s41386-018-0110-0. Epub 2018 Jun 4.	Papilloud A	Neuropsychopharmacology	2019	2018/06/27	PMC6372583		1	10.1038/S41386-018-0110-0	1	0		0					0	0
