856_domain	date	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
DICE.UNIV-AMU.FR	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DICEPROJECT.CH	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
DICOPART.FR	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
DICOPOLHIS.UNIV-LEMANS.FR	2020	0	4	4	0	0	0	0	0	0	0	0	0	0
DICOPOLHIS.UNIV-LEMANS.FR	2021	0	1	1	0	0	0	0	0	0	0	1	1	0
DICOPOLHIS.UNIV-LEMANS.FR	2022	0	1	1	0	0	0	0	0	0	0	1	1	0
DICOPOLHIS.UNIV-LEMANS.FR	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
DICTYNNA.REVUES.ORG	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
DIDAC.EHU.ES	2006	0	1	0	0	1	0	0	0	0	0	0	0	0
DIDACTIFEN.ULIEGE.BE	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DIDACTIQUE-HISTOIRE.NET	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
DIDACTIQUE-HISTOIRE.NET	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
DIEVOLKSWIRTSCHAFT.CH	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGBIB.UBKA.UNI-KARLSRUHE.DE	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGEMID.MINSA.GOB.PE	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
DIGEST.UGENT.BE	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGIT.BIBL.U-SZEGED.HU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL-LIBRARY.THEIET.ORG	1987	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL-LIBRARY.THEIET.ORG	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL-LIBRARY.THEIET.ORG	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL-LIBRARY.THEIET.ORG	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL-LIBRARY.THEIET.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITAL.CASALINI.IT	2001	0	1	1	0	0	0	0	0	0	0	0	0	0
DIGITALCOLLECTION.ZHAW.CH	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALCOMMONS.LAW.LSU.EDU	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALCOMMONS.LAW.LSU.EDU	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALCOMMONS.LMU.EDU	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALCOMMONS.LMU.EDU	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALE-NACHHALTIGKEIT.UNIBE.CH	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGITALIS.UC.PT	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
DIGLIB.EG.ORG	1990	0	0	0	0	0	0	0	0	0	0	0	0	0
DIJTOKYO.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
DIKE.CH	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DIKE.CH	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
DIPLOMATIE.GOUV.FR	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRECT.MIT.EDU	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRECT.MIT.EDU	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRECT.MIT.EDU	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DIRECT.MIT.EDU	2021	0	2	1	2	0	0	0	0	0	0	2	2	1
DIRECT.MIT.EDU	2022	0	2	1	1	0	0	1	0	0	1	1	1	0
DIRECT.MIT.EDU	2023	0	2	2	0	0	0	0	0	0	0	0	0	0
DISABILITYGLOBALSOUTH.FILES.WORDPRESS.COM	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
DISCOVERY.UCL.AC.UK	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
DISCOVERY.UCL.AC.UK	2018	0	2	2	0	0	0	0	0	0	0	0	0	0
DISCOVERY.UCL.AC.UK	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
DISPUTATIO.LETRAS.ULISBOA.PT	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
DIT-ARCHIVES.EPFL.CH	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2008	0	2	0	0	0	0	2	0	0	0	0	0	0
DL.ACM.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2011	0	0	0	0	0	0	0	0	0	0	1	1	0
DL.ACM.ORG	2012	0	1	0	0	0	0	1	0	0	0	0	0	0
DL.ACM.ORG	2013	0	0	0	0	0	0	0	0	0	0	1	1	0
DL.ACM.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2015	0	2	1	0	0	0	1	0	0	0	0	0	0
DL.ACM.ORG	2016	0	2	1	0	0	0	1	0	0	0	0	0	0
DL.ACM.ORG	2017	0	2	1	0	0	0	1	0	0	0	2	2	0
DL.ACM.ORG	2018	0	2	0	0	0	0	2	0	0	0	1	1	0
DL.ACM.ORG	2019	0	2	1	0	0	0	1	0	0	0	1	1	0
DL.ACM.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DL.ACM.ORG	2022	0	1	1	1	0	0	1	0	0	0	0	0	0
DL.ACM.ORG	2023	0	4	1	0	0	0	3	0	0	0	0	0	0
DL.BEGELLHOUSE.COM	2005	0	1	0	0	0	1	0	0	0	0	0	0	0
DM.UNIPI.IT	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
DMD.ASPETJOURNALS.ORG	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
DMD.ASPETJOURNALS.ORG	1999	0	1	0	0	0	1	0	0	0	0	0	0	0
DMD.ASPETJOURNALS.ORG	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
DMD.ASPETJOURNALS.ORG	2019	0	1	1	0	0	0	0	0	0	0	1	1	0
DMD.ASPETJOURNALS.ORG	2022	0	1	1	0	0	0	0	0	0	0	1	1	0
DMS.REVUES.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
DMS.REVUES.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
DMS.REVUES.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
DMS.REVUES.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
DMS.REVUES.ORG	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
DMSJOURNAL.BIOMEDCENTRAL.COM	2022	0	1	0	0	0	1	0	0	0	0	0	0	0
DOC.RERO.CH	1946	0	2	0	0	2	0	0	0	0	0	0	0	0
DOC.RERO.CH	1952	0	1	0	0	1	0	0	0	0	0	0	0	0
DOC.RERO.CH	1964	0	1	0	0	1	0	0	0	0	0	0	0	0
DOC.RERO.CH	1975	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	1978	0	1	0	0	1	0	0	0	0	0	0	0	0
DOC.RERO.CH	1980	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	1983	0	2	0	0	2	0	0	0	0	0	0	0	0
DOC.RERO.CH	1984	0	1	0	0	1	0	0	0	0	0	0	0	0
DOC.RERO.CH	1989	0	1	0	0	1	0	0	0	0	0	0	0	0
DOC.RERO.CH	1996	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2010	0	0	0	0	0	0	0	0	0	0	1	1	0
DOC.RERO.CH	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2012	0	1	1	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
DOC.RERO.CH	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.RERO.CH	2017	0	0	0	0	0	0	0	0	0	0	1	1	0
DOC.UTWENTE.NL	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.UTWENTE.NL	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.UTWENTE.NL	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.UTWENTE.NL	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.UTWENTE.NL	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
DOC.UTWENTE.NL	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCSERVER.INGENTACONNECT.COM	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCSERVER.INGENTACONNECT.COM	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCSERVER.INGENTACONNECT.COM	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCUMENTAUNIVERSITARIA.COM	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCUMENTS.BANQUEMONDIALE.ORG	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCUMENTS.IREVUES.INIST.FR	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCUMENTS.WORLDBANK.ORG	1985	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCUMENTS.WORLDBANK.ORG	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI. ORG	2019	1	1	1	1	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	2019	0	2	1	0	0	0	1	0	0	0	2	2	0
DOI.APA.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.APA.ORG	2021	0	5	1	1	0	0	5	0	0	0	4	4	0
DOI.APA.ORG	2022	0	1	1	0	0	0	0	0	0	0	2	2	0
DOI.APA.ORG	2023	0	2	0	0	0	0	2	0	0	0	1	1	0
DOI.EMH.CH	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2012	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2013	0	4	4	0	0	0	0	0	0	0	1	0	1
DOI.EMH.CH	2014	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2015	0	5	5	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2016	0	4	4	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2017	0	11	11	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2018	0	19	19	2	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2019	0	13	13	1	0	0	0	0	1	0	0	0	0
DOI.EMH.CH	2020	0	19	18	1	0	0	0	0	1	0	0	0	0
DOI.EMH.CH	2021	0	8	8	0	0	0	0	0	1	0	0	0	0
DOI.EMH.CH	2022	0	2	2	0	0	0	0	0	0	0	0	0	0
DOI.EMH.CH	2023	0	2	2	0	0	0	0	0	0	0	0	0	0
DOI.ORG/ 10.5281	2020	1	1	0	1	1	0	0	0	0	0	1	1	0
DOI.ORG/10	2021	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10	2023	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10	2024	3	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10. 26037	2022	1	1	0	1	0	1	0	0	0	0	1	1	0
DOI.ORG/10.1002	2022	2	1	0	0	0	0	0	1	0	0	0	0	0
DOI.ORG/10.1007	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1007	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1007	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1007	2022	2	2	2	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1007	2023	2	2	2	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1007	2024	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	1996	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	2018	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	2019	5	4	2	3	0	0	0	0	0	0	2	2	0
DOI.ORG/10.1016	2020	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	2021	1	1	0	1	1	0	0	0	0	0	0	0	0
DOI.ORG/10.1016	2022	6	5	0	1	2	1	1	1	0	0	0	0	0
DOI.ORG/10.1016	2023	8	5	4	0	0	0	0	1	0	0	0	0	0
DOI.ORG/10.1017	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1017	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1021	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1037	2019	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1038	2017	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1038	2023	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1080	2017	0	1	1	0	0	1	0	0	0	0	1	1	0
DOI.ORG/10.1080	2018	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1080	2019	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1080	2021	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1080	2023	2	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1089	2023	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1093	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1093	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1093	2023	1	1	0	1	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1097	2021	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1097	2022	3	2	2	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.1101	2021	1	1	0	1	1	0	0	0	0	0	0	0	0
DOI.ORG/10.1101	2022	2	2	0	0	2	2	0	0	0	0	0	0	0
DOI.ORG/10.1103	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1107	2016	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1111	2020	1	1	0	0	0	0	0	1	0	0	0	0	0
DOI.ORG/10.1111	2022	1	2	1	0	0	0	0	1	0	0	0	0	0
DOI.ORG/10.1111	2023	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1126	2021	1	1	0	1	1	0	0	0	0	0	0	0	0
DOI.ORG/10.11607	2021	1	1	0	0	0	0	0	1	0	0	0	0	0
DOI.ORG/10.1163	2021	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1177	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1186	2020	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.13012	2021	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1302	2021	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.13026	2023	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.13140	2022	1	1	0	0	0	1	0	0	0	0	0	0	0
DOI.ORG/10.13140	2024	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1371	2012	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1371	2013	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.1371	2016	1	1	1	1	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1371	2017	1	1	1	0	0	0	0	0	1	0	0	0	0
DOI.ORG/10.1371	2018	2	2	2	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.1371	2020	5	5	5	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.1371	2022	8	8	7	8	1	0	1	0	0	0	7	7	0
DOI.ORG/10.1371	2023	4	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1515	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1515	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.15154	2020	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1639	2005	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.ORG/10.1659	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.1666	2001	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.ORG/10.17026	2018	2	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.17605	2018	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.17605	2020	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.17605	2021	8	8	6	0	0	0	3	0	0	0	2	2	0
DOI.ORG/10.17605	2022	7	7	7	0	0	0	0	0	1	0	0	0	0
DOI.ORG/10.17605	2023	3	3	3	1	0	0	0	0	0	0	1	1	0
DOI.ORG/10.17605	2024	3	3	3	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.17632	2019	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.17632	2020	10	9	8	0	0	1	0	0	1	0	1	1	0
DOI.ORG/10.17632	2021	3	2	2	0	0	0	0	0	1	0	0	0	0
DOI.ORG/10.17632	2022	4	4	4	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.17909	2023	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.18112	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.21338	2022	8	8	8	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.2210	2020	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.2337	2021	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.24433	2021	1	1	0	1	0	0	0	0	0	0	1	1	0
DOI.ORG/10.24433	2022	1	1	0	1	0	0	0	0	0	0	1	1	0
DOI.ORG/10.24894	2022	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.24894	2023	2	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.26037	2019	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.26037	2020	18	5	5	1	0	0	0	0	0	0	5	5	1
DOI.ORG/10.26037	2021	31	12	9	6	0	0	0	0	1	0	17	16	1
DOI.ORG/10.26037	2022	36	20	16	7	3	2	0	0	1	0	18	17	3
DOI.ORG/10.26037	2023	30	15	11	5	0	0	2	0	1	0	11	11	2
DOI.ORG/10.26037	2024	11	5	3	3	1	0	1	0	0	0	4	4	0
DOI.ORG/10.26039	2019	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.33683	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.3390	2021	1	1	0	1	0	0	0	0	0	0	1	0	1
DOI.ORG/10.3390	2023	2	2	2	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.3726	2021	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.3791	2021	1	1	0	1	0	0	0	0	0	0	0	0	0
DOI.ORG/10.3917	2003	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.3917	2012	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.3917	2021	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.4000	2016	3	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.4000	2019	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.4000	2022	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.4126	2022	3	3	0	3	0	0	0	0	0	0	3	3	3
DOI.ORG/10.4187	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.4414	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.48325	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.48325	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.48573	2022	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5061	2017	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.5061	2019	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5061	2020	3	3	3	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.5061	2022	1	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5061	2023	2	2	1	1	0	0	0	0	0	1	2	2	0
DOI.ORG/10.5167	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5167	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1964	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1975	0	2	0	0	2	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1976	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1981	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1983	0	2	0	0	2	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1984	0	2	0	0	2	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1988	0	3	0	0	3	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1990	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1991	0	3	0	0	3	0	0	0	0	0	0	0	0
DOI.ORG/10.5169	1993	0	1	0	0	1	0	0	0	0	0	1	1	0
DOI.ORG/10.5194	2020	1	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5194	2021	2	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5194	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5278	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.5281	2018	4	4	3	2	0	0	0	0	0	0	2	1	2
DOI.ORG/10.5281	2019	7	1	1	1	0	0	0	0	0	0	4	4	0
DOI.ORG/10.5281	2020	15	5	3	3	2	0	1	0	0	0	8	7	1
DOI.ORG/10.5281	2021	16	13	12	2	0	0	0	0	0	0	6	5	2
DOI.ORG/10.5281	2022	35	24	14	8	5	0	0	0	0	0	19	16	5
DOI.ORG/10.5281	2023	14	11	10	1	1	0	0	0	0	0	6	6	1
DOI.ORG/10.5281	2024	3	3	3	1	0	0	0	0	0	0	3	3	2
DOI.ORG/10.58863	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.ORG/10.6084	2016	1	1	1	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.6084	2018	3	3	3	1	0	0	0	0	0	0	0	0	0
DOI.ORG/10.6084	2019	4	3	2	1	0	0	0	0	1	0	1	1	0
DOI.ORG/10.6084	2020	2	1	1	1	0	0	0	0	0	0	0	0	0
DOI.ORG/10.6084	2021	4	3	2	1	0	0	0	0	0	0	1	1	0
DOI.ORG/10.6084	2022	4	3	3	0	0	0	0	0	0	0	2	2	0
DOI.ORG/10.6084	2023	3	2	1	1	0	0	0	0	1	0	0	0	0
DOI.ORG/10.6084	2024	1	1	1	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.6103	2023	7	7	7	0	0	0	0	0	0	0	7	7	0
DOI.ORG/10.7910	2020	1	1	1	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.7910	2021	1	0	0	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.7910	2022	3	1	1	0	0	0	0	0	0	0	1	1	0
DOI.ORG/10.7910	2023	2	1	1	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1908	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1965	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1976	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1981	0	0	0	0	0	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1982	0	1	0	0	1	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1983	0	2	0	0	2	0	0	0	0	0	2	2	0
DOI.WILEY.COM	1984	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1986	0	4	0	0	4	0	0	0	0	0	2	2	0
DOI.WILEY.COM	1987	0	1	0	0	1	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1989	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.WILEY.COM	1990	0	1	0	0	1	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1991	0	4	0	0	4	0	0	0	0	0	10	10	0
DOI.WILEY.COM	1992	0	6	0	0	6	0	0	0	0	0	3	3	0
DOI.WILEY.COM	1993	0	6	1	0	6	0	0	0	0	0	3	3	0
DOI.WILEY.COM	1994	0	6	0	0	6	0	0	0	0	0	7	7	0
DOI.WILEY.COM	1995	0	3	1	0	3	0	0	0	0	0	2	2	0
DOI.WILEY.COM	1996	0	4	0	0	4	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1997	0	4	1	1	3	0	0	0	0	0	2	2	0
DOI.WILEY.COM	1998	0	0	0	0	0	0	0	0	0	0	1	1	0
DOI.WILEY.COM	1999	0	3	0	0	3	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2000	0	1	0	0	1	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2002	0	1	0	0	0	1	0	0	0	0	0	0	0
DOI.WILEY.COM	2003	0	5	2	0	2	0	0	1	0	0	1	1	0
DOI.WILEY.COM	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2005	0	1	0	0	0	0	0	1	0	0	0	0	0
DOI.WILEY.COM	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
DOI.WILEY.COM	2010	0	1	0	0	1	0	0	0	0	0	0	0	0
